date,investor,acreage,pricePerM,price,numBedroom,numBathroom,furniture,directionHome,directionBalcony,district,quan,huyen,farCenter,lat,long,quarters
2020-09-29,tập đoàn vingroup,68.0,42.647058823529406,2.9 tỷ,2.0,2.0,full,Missing,Missing,Nam Từ Liêm,1,0,7.433990768186256,21.0190830230713,105.78173065185499,3
2020-09-29,công ty cp sông đà 7,62.0,17.741935483870968,1.1 tỷ,2.0,2.0,cơ bản,tây-nam,đông-bắc,Thanh Trì,0,1,9.451961097114662,20.964401245117198,105.793334960938,3
2020-09-29,công ty cp đầu tư phát triển nhà constrexim,105.0,30.47619047619048,3.2 tỷ,3.0,2.0,full,tây-nam,đông-bắc,Cầu Giấy,1,0,6.8784649086302325,21.0223999023438,105.786666870117,3
2020-09-07,công ty cp xây dựng công nghiệp - descon,110.0,33.5,33.5 triệu/m²,3.0,2.0,cơ bản,đông-bắc,tây-nam,Đống Đa,1,0,4.324409095070686,21.024124145507802,105.811195373535,3
2020-09-29,Missing,75.0,29.0,29 triệu/m²,2.0,2.0,full,tây-nam,đông-bắc,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,3
2020-09-29,tổng công ty đầu tư phát triển nhà và đô thị bộ quốc phòng,78.0,24.35897435897436,1.9 tỷ,2.0,2.0,full,Missing,Missing,Nam Từ Liêm,1,0,9.202744560839538,21.0341358184814,105.764106750488,3
2020-08-11,công ty cổ phần tập đoàn flc,153.0,25.0,25 triệu/m²,2.0,1.0,cao cấp,bắc,đông-nam,Nam Từ Liêm,1,0,8.554481604365213,21.034076690673803,105.77035522460899,3
2020-09-01,công ty cp xây dựng và phát triển hạ tầng đô thị - bid việt nam,61.7,21.5,21.5 triệu/m²,2.0,2.0,cao cấp,Missing,Missing,Hà Đông,1,0,11.129799153576386,20.9760246276855,105.761596679688,3
2020-09-15,công ty cp eurowindow holding,96.4,15.0,15 triệu/m²,3.0,2.0,full,đông-nam,tây-nam,Đông Anh,0,1,6.278360936265334,21.082349777221697,105.871757507324,3
2020-09-29,công ty tnhh bánh kẹo thăng long,67.0,14.0,14 triệu/m²,2.0,1.0,cơ bản,tây-bắc,đông-nam,Hoài Đức,0,1,14.052244695347593,21.06287956237789,105.722236633301,3
2020-09-29,tập đoàn vingroup,75.5,26.0,26 triệu/m²,2.0,2.0,cao cấp,nam,đông-bắc,Hai Bà Trưng,1,0,4.116973104094032,20.9947910308838,105.86784362792999,3
2020-09-29,công ty cp đầu tư hải đăng,86.0,29.0,29 triệu/m²,3.0,2.0,full,tây-nam,tây-bắc,Nam Từ Liêm,1,0,8.865717652910796,21.035120010376,105.767433166504,3
2020-09-29,công ty tnhh indochina land,93.0,44.62365591397849,4.15 tỷ,2.0,2.0,cao cấp,Missing,Missing,Cầu Giấy,1,0,7.3198381560279,21.0360012054443,105.78246307372999,3
2020-09-29,tổng công ty cp xuất nhập khẩu và xây dựng việt nam,65.9,13.2,13.2 triệu/m²,2.0,2.0,full,nam,bắc,Thạch Thất,0,1,34.27979849972795,20.990524291992198,105.525192260742,3
2020-09-29,công ty cp đầu tư phát triển nhà gia bảo,168.0,46.0,46 triệu/m²,3.0,3.0,cơ bản,tây-bắc,đông-bắc,Ba Đình,1,0,3.166517965903937,21.025936126709002,105.82218933105499,3
2020-09-29,công ty cp vimeco,94.0,34.04255319148936,3.2 tỷ,3.0,2.0,cơ bản,đông-nam,tây-nam,Cầu Giấy,1,0,6.469169454839848,21.0096664428711,105.793746948242,3
2020-09-29,Missing,65.0,12.8,12.8 triệu/m²,2.0,2.0,full,Missing,Missing,Thanh Trì,0,1,9.45683754063724,20.9439792633057,105.855438232422,3
2020-09-29,công ty xây dựng dân dụng,98.0,29.0,29 triệu/m²,2.0,2.0,full,đông-nam,tây-bắc,Cầu Giấy,1,0,6.258376371331749,21.0190162658691,105.79320526122999,3
2020-09-29,Missing,65.9,13.2,13.2 triệu/m²,2.0,2.0,full,nam,bắc,Thạch Thất,0,1,36.01862278969889,21.010787963867198,105.50640869140601,3
2020-09-29,công ty cp eco land,90.0,22.0,22 triệu/m²,3.0,2.0,full,Missing,Missing,Hoàng Mai,1,0,6.382239122440024,20.973093032836896,105.83837127685499,3
2020-09-29,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,110.0,31.0,31 triệu/m²,3.0,2.0,full,nam,tây,Cầu Giấy,1,0,5.520454417467471,21.014102935790998,105.801788330078,3
2020-09-29,công ty cp đầu tư và thương mại thăng long,79.0,24.0,24 triệu/m²,2.0,2.0,full,tây-bắc,đông-bắc,Thanh Xuân,1,0,5.027127440538586,20.985431671142603,105.839340209961,3
2020-09-29,công ty cp tập đoàn sunshine,103.0,48.54368932038835,5 tỷ,3.0,2.0,cao cấp,đông-nam,tây-bắc,Bắc Từ Liêm,1,0,9.919088412159454,21.0919170379639,105.78500366210899,3
2020-09-29,Missing,65.9,13.2,13.2 triệu/m²,2.0,2.0,full,nam,bắc,Thạch Thất,0,1,36.01862278969889,21.010787963867198,105.50640869140601,3
2020-09-29,công ty cp đầu tư thương mại dịch vụ cầu giấy,99.0,27.0,27 triệu/m²,3.0,2.0,full,tây-bắc,đông-nam,Cầu Giấy,1,0,6.0161230070470175,21.0350513458252,105.794975280762,3
2020-09-29,Missing,50.0,32.0,1.6 tỷ,1.0,1.0,full,tây-bắc,đông-nam,Đống Đa,1,0,3.20488179388144,21.004794399999998,105.8356179,3
2020-09-29,tổng công ty đầu tư phát triển nhà và đô thị hud,68.0,22.0,22 triệu/m²,2.0,2.0,full,Missing,Missing,Hà Đông,1,0,8.99085365996152,20.9739627838135,105.78907012939501,3
2020-09-29,Missing,110.0,29.0,29 triệu/m²,3.0,2.0,full,Missing,Missing,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,3
2020-09-29,công ty cp đầu tư hải phát thủ đô,92.5,21.0,21 triệu/m²,3.0,2.0,full,tây-bắc,đông-nam,Long Biên,1,0,4.618995151945795,21.0576000213623,105.88459777832001,3
2020-09-29,công ty cp đầu tư thương mại dịch vụ cầu giấy,101.0,27.0,27 triệu/m²,3.0,2.0,full,Missing,Missing,Cầu Giấy,1,0,6.0161230070470175,21.0350513458252,105.794975280762,3
2020-09-29,công ty tnhh bất động sản và xây dựng việt hưng,67.0,25.0,25 triệu/m²,2.0,2.0,full,Missing,Missing,Thanh Trì,0,1,6.756842828368372,20.9842433929443,105.808448791504,3
2020-09-29,công ty cp đầu tư phú thượng,67.17,26.0,26 triệu/m²,2.0,1.0,full,tây,đông,Tây Hồ,1,0,6.814360270004972,21.081007003784197,105.81809234619101,3
2020-09-29,công ty cp đầu tư và phát triển hòa bình - hbi,72.0,30.5,30.5 triệu/m²,2.0,2.0,full,tây-bắc,đông-nam,Thanh Xuân,1,0,6.23351268578007,20.9972763061523,105.80298614502001,3
2020-09-29,công ty cp đầu tư và phát triển hòa bình - hbi,86.0,30.5,30.5 triệu/m²,2.0,2.0,full,Missing,Missing,Thanh Xuân,1,0,6.23351268578007,20.9972763061523,105.80298614502001,3
2020-09-29,công ty cp xây dựng số 2 - vinaconex2,74.8,17.3,17.3 triệu/m²,2.0,2.0,full,tây-nam,đông-bắc,Hoàng Mai,1,0,7.050216790986244,20.9732913970947,105.82000732421899,3
2020-09-29,Missing,67.3,18.7221396731055,1.26 tỷ,2.0,2.0,cơ bản,bắc,nam,Bắc Từ Liêm,1,0,8.869521625851869,21.0798377990723,105.78685760497999,3
2020-09-29,tổng công ty đầu tư phát triển nhà và đô thị bộ quốc phòng,65.0,16.0,16 triệu/m²,2.0,2.0,cơ bản,Missing,Missing,Hoàng Mai,1,0,6.041682910258938,20.9836158752441,105.820434570313,3
2020-09-29,tân hoàng minh group,38.0,39.92105263157895,1.517 tỷ,2.0,2.0,cao cấp,tây-bắc,đông-nam,Cầu Giấy,1,0,6.563943634959253,21.0058059692383,105.79437255859399,3
2020-09-29,công ty cp xây dựng và phát triển hạ tầng đô thị - bid việt nam,79.0,28.0,28 triệu/m²,2.0,2.0,chưa có,tây-nam,đông-bắc,Nam Từ Liêm,1,0,7.843262610993572,21.0304050445557,105.777030944824,3
2020-09-29,Missing,121.6,26.0,26 triệu/m²,3.0,2.0,full,Missing,Missing,Bắc Từ Liêm,1,0,7.664309736975253,21.047119140625,105.78136444091801,3
2020-09-29,công ty cp đầu tư văn phú - invest,74.0,25.0,1.85 tỷ,2.0,2.0,full,tây-nam,tây-bắc,Hà Đông,1,0,11.353592840817795,20.972412109375,105.761528015137,3
2020-09-29,công tnhh bắc chương dương,75.0,33.0,33 triệu/m²,2.0,2.0,full,đông-bắc,tây-nam,Long Biên,1,0,3.467331441541796,21.0456924438477,105.880599975586,3
2020-09-29,Missing,61.94,15.0,15 triệu/m²,2.0,2.0,full,tây-bắc,đông-nam,Hà Đông,1,0,14.272942061885063,20.9540576934814,105.740982055664,3
2020-09-29,Missing,110.0,29.0,29 triệu/m²,3.0,2.0,full,tây-bắc,đông-nam,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,3
2020-09-29,tập đoàn vingroup,53.0,26.0,26 triệu/m²,1.0,1.0,cơ bản,Missing,Missing,Hai Bà Trưng,1,0,4.116973104094032,20.9947910308838,105.86784362792999,3
2020-09-29,Missing,90.0,32.0,32 triệu/m²,3.0,2.0,cơ bản,tây-nam,đông-bắc,Thanh Xuân,1,0,6.137425589905641,20.998046875,105.80354309082001,3
2020-09-29,Missing,72.0,34.72222222222222,2.5 tỷ,2.0,2.0,full,Missing,Missing,Long Biên,1,0,2.413314575612916,21.039220699999998,105.87292009999999,3
2020-09-29,Missing,63.7,34.53689167974882,2.2 tỷ,2.0,2.0,cao cấp,đông-nam,đông-nam,Gia Lâm,0,1,11.966388708428244,21.0024147033691,105.964111328125,3
2020-09-29,công ty cp xây dựng số 2 - vinaconex2,80.0,17.3,17.3 triệu/m²,2.0,2.0,full,Missing,Missing,Hoàng Mai,1,0,7.050216790986244,20.9732913970947,105.82000732421899,3
2020-09-29,công ty cp đầu tư và xây dựng hud1,79.0,25.0,25 triệu/m²,2.0,2.0,full,tây,bắc,Hoàng Mai,1,0,5.466941142130408,20.9827823638916,105.83438110351601,3
2020-09-29,công ty tnhh khải hưng,62.0,15.32258064516129,950 triệu,2.0,1.0,full,tây-bắc,đông-nam,Hà Đông,1,0,9.499690977853634,20.959997177124,105.798553466797,3
2020-09-29,công ty cp xây lắp điện 1,67.0,14.9,14.9 triệu/m²,2.0,2.0,cơ bản,đông-nam,tây-bắc,Hà Đông,1,0,13.018617104311154,20.952579498290998,105.75757598877001,3
2020-09-29,"công ty cp phát triển đô thị từ liêm - lideco, jsc",87.0,27.5,27.5 triệu/m²,2.0,2.0,cơ bản,đông,nam,Cầu Giấy,1,0,6.0936566264165215,21.0292377471924,105.79385375976601,3
2020-09-29,Missing,110.0,29.0,29 triệu/m²,3.0,2.0,full,Missing,Missing,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,3
2020-09-29,tập đoàn vingroup,110.0,64.0,64 triệu/m²,3.0,2.0,full,Missing,Missing,Ba Đình,1,0,3.9932741062709183,21.0317993164063,105.814193725586,3
2020-09-29,tập đoàn vingroup,106.0,26.0,26 triệu/m²,3.0,2.0,cao cấp,nam,bắc,Hai Bà Trưng,1,0,4.116973104094032,20.9947910308838,105.86784362792999,3
2020-09-29,Missing,141.8,16.0,16 triệu/m²,3.0,2.0,cơ bản,tây-nam,đông-bắc,Thanh Trì,0,1,10.713507468163096,20.932672500610398,105.85007476806601,3
2020-09-29,Missing,76.4,32.72251308900523,2.5 tỷ,3.0,2.0,cơ bản,đông-bắc,tây-nam,Gia Lâm,0,1,11.966388708428244,21.0024147033691,105.964111328125,3
2020-09-29,công ty cp đầu tư và xây dựng xuân mai,62.0,20.322580645161292,1.26 tỷ,2.0,2.0,cao cấp,đông-bắc,tây-nam,Hà Đông,1,0,7.667191231636965,20.9939575195313,105.78890991210899,3
2020-09-29,công ty cp đầu tư và xây dựng hud1,99.0,25.0,25 triệu/m²,3.0,2.0,cơ bản,bắc,đông-nam,Hoàng Mai,1,0,5.466941142130408,20.9827823638916,105.83438110351601,3
2020-09-29,công ty cp đầu tư và xây dựng xuân mai,86.0,16.7,16.7 triệu/m²,3.0,2.0,cơ bản,Missing,Missing,Hà Đông,1,0,9.46535495033188,20.9846420288086,105.77471923828101,3
2020-09-29,Missing,65.0,19.5,19.5 triệu/m²,2.0,2.0,full,tây-bắc,đông-nam,Hoàng Mai,1,0,8.148995645882346,20.9561653137207,105.843521118164,3
2020-09-29,Missing,65.0,33.30769230769231,2.165 tỷ,2.0,2.0,cơ bản,tây-bắc,đông-nam,Gia Lâm,0,1,11.966388708428244,21.0024147033691,105.964111328125,3
2020-09-29,Missing,66.0,27.272727272727273,1.8 tỷ,2.0,2.0,cơ bản,đông-bắc,tây-nam,Nam Từ Liêm,1,0,9.14874000758283,21.0292072296143,105.764450073242,3
2020-09-29,tổng công ty 36 - bộ quốc phòng,170.0,46.470588235294116,7.9 tỷ,3.0,2.0,cơ bản,Missing,Missing,Ba Đình,1,0,3.2211684809088053,21.0296936035156,105.82151031494101,3
2020-09-29,Missing,79.9,35.043804755944926,2.8 tỷ,3.0,2.0,full,tây-nam,đông-bắc,Gia Lâm,0,1,11.966388708428244,21.0024147033691,105.964111328125,3
2020-09-29,Missing,91.5,28.0,28 triệu/m²,2.0,2.0,cơ bản,đông-bắc,tây-nam,Thanh Xuân,1,0,6.003063114612288,21.0004196166992,105.803436279297,3
2020-09-29,Missing,41.0,16.829268292682926,690 triệu,2.0,1.0,full,tây,nam,Bắc Từ Liêm,1,0,5.8274216471220335,21.0399985,105.79769040000001,3
2020-09-29,Missing,72.0,16.7,16.7 triệu/m²,2.0,2.0,full,đông-nam,tây-bắc,Hà Đông,1,0,12.888890190606112,20.9643268585205,105.749549865723,3
2020-09-29,tổng công ty 36 - bộ quốc phòng,80.0,45.0,3.6 tỷ,2.0,2.0,cao cấp,Missing,Missing,Ba Đình,1,0,3.2211684809088053,21.0296936035156,105.82151031494101,3
2020-09-29,tân hoàng minh group,72.0,43.05555555555557,3.1 tỷ,2.0,2.0,cao cấp,Missing,Missing,Cầu Giấy,1,0,6.563943634959253,21.0058059692383,105.79437255859399,3
2020-09-29,công ty cp tập đoàn đtxd phát triển đông đô - bqp,136.0,33.0,33 triệu/m²,3.0,2.0,full,Missing,Missing,Tây Hồ,1,0,5.7221698317223355,21.046695709228498,105.800834655762,3
2020-09-29,công ty cổ phần tập đoàn flc,124.0,25.0,25 triệu/m²,3.0,2.0,cơ bản,tây-bắc,đông-nam,Nam Từ Liêm,1,0,8.554481604365213,21.034076690673803,105.77035522460899,3
2020-09-29,Missing,50.0,24.8,1.24 tỷ,1.0,1.0,cao cấp,tây-bắc,đông-nam,Gia Lâm,0,1,11.966388708428244,21.0024147033691,105.964111328125,3
2020-09-29,tân hoàng minh group,60.0,37.5,2.25 tỷ,2.0,1.0,cơ bản,Missing,Missing,Cầu Giấy,1,0,6.563943634959253,21.0058059692383,105.79437255859399,3
2020-09-29,công ty cp đầu tư xây dựng dân dụng hà nội,105.7,39.0,39 triệu/m²,3.0,2.0,chưa có,đông-bắc,tây-nam,Cầu Giấy,1,0,5.9864713058458126,21.0180606842041,105.79606628417999,3
2020-09-29,Missing,53.0,16.41509433962264,870 triệu,2.0,1.0,cơ bản,Missing,Missing,Thanh Trì,0,1,9.2162475303819,20.9461421966553,105.855453491211,3
2020-09-29,tổng công ty cp xuất nhập khẩu và xây dựng việt nam,121.0,28.925619834710744,3.5 tỷ,3.0,2.0,full,đông-bắc,đông-nam,Cầu Giấy,1,0,5.636680040353356,21.008365631103498,105.802909851074,3
2020-09-29,tân hoàng minh group,76.0,42.10526315789474,3.2 tỷ,2.0,2.0,cao cấp,Missing,Missing,Cầu Giấy,1,0,6.563943634959253,21.0058059692383,105.79437255859399,3
2020-09-29,công ty cp đầu tư văn phú - invest,74.0,27.83783783783784,2.06 tỷ,2.0,2.0,chưa có,đông-nam,tây-bắc,Hà Đông,1,0,11.353592840817795,20.972412109375,105.761528015137,3
2020-09-29,công ty cp xây dựng số 2 - vinaconex2,96.0,17.3,17.3 triệu/m²,3.0,2.0,full,đông-bắc,tây-nam,Hoàng Mai,1,0,7.050216790986244,20.9732913970947,105.82000732421899,3
2020-09-29,Missing,80.0,28.125,2.25 tỷ,3.0,2.0,cơ bản,tây-bắc,đông-nam,Gia Lâm,0,1,11.966388708428244,21.0024147033691,105.964111328125,3
2020-09-29,công ty cp đầu tư hải phát thủ đô,69.21,23.262534315850314,1.61 tỷ,2.0,2.0,cơ bản,đông-nam,tây-bắc,Long Biên,1,0,4.618995151945795,21.0576000213623,105.88459777832001,3
2020-09-29,công ty cp bất động sản hải phát,100.0,21.5,21.5 triệu/m²,3.0,2.0,full,đông-nam,tây-bắc,Hà Đông,1,0,11.129799153576386,20.9760246276855,105.761596679688,3
2020-09-29,Missing,89.93,32.0,32 triệu/m²,3.0,2.0,full,tây-nam,đông-bắc,Thanh Xuân,1,0,6.137425589905641,20.998046875,105.80354309082001,3
2020-09-29,Missing,60.1,13.0,13 triệu/m²,2.0,2.0,cơ bản,tây-nam,đông-bắc,Hà Đông,1,0,14.272942061885063,20.9540576934814,105.740982055664,3
2020-09-29,công ty cp sông đà 7,71.22,31.5,31.5 triệu/m²,2.0,2.0,full,tây-bắc,đông-nam,Thanh Xuân,1,0,6.0728948651079415,20.9962978363037,105.805633544922,3
2020-09-29,Missing,43.0,18.6046511627907,800 triệu,2.0,2.0,full,đông-nam,đông-nam,Hai Bà Trưng,1,0,2.582032390857236,21.005802600000006,105.85490490000001,3
2020-09-29,Missing,61.94,14.5,14.5 triệu/m²,2.0,2.0,cơ bản,tây-bắc,đông-nam,Hà Đông,1,0,14.272942061885063,20.9540576934814,105.740982055664,3
2020-09-29,công ty cp xây dựng và thương mại bắc hà,83.0,38.55421686746988,3.2 tỷ,2.0,2.0,full,nam,đông,Tây Hồ,1,0,6.207575446891629,21.053024291992198,105.798637390137,3
2020-09-29,công ty cp đầu tư xây dựng dân dụng hà nội,119.0,40.5,40.5 triệu/m²,3.0,2.0,full,tây-nam,đông-bắc,Cầu Giấy,1,0,5.9864713058458126,21.0180606842041,105.79606628417999,3
2020-09-29,công ty đầu tư xây dựng số 2 hà nội,70.0,27.0,27 triệu/m²,2.0,2.0,cao cấp,Missing,Missing,Thanh Xuân,1,0,5.646182286792923,21.004817962646502,105.804672241211,3
2020-09-29,công ty cp xây lắp điện 1,90.0,24.0,24 triệu/m²,3.0,2.0,full,Missing,Missing,Thanh Xuân,1,0,7.3661959944227755,20.985540390014602,105.79894256591801,3
2020-09-29,tổng công ty đầu tư phát triển nhà và đô thị hud,73.6,21.05978260869565,1.55 tỷ,2.0,1.0,cơ bản,Missing,Missing,Long Biên,1,0,6.914078010129876,21.0626907348633,105.90833282470699,3
2020-09-29,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,163.0,31.5,31.5 triệu/m²,2.0,2.0,cao cấp,tây-bắc,đông-nam,Cầu Giấy,1,0,5.8856054396642765,21.01584815979,105.797607421875,3
2020-09-29,công ty cp đầu tư và thương mại thủ đô,88.0,26.0,26 triệu/m²,2.0,2.0,full,tây,đông,Tây Hồ,1,0,5.933422430502014,21.0511112213135,105.800590515137,3
2020-09-29,công ty cp đầu tư hải đăng,67.0,29.0,29 triệu/m²,2.0,2.0,cao cấp,Missing,Missing,Nam Từ Liêm,1,0,8.865717652910796,21.035120010376,105.767433166504,3
2020-09-29,công ty tnhh bất động sản và xây dựng việt hưng,106.0,25.0,25 triệu/m²,3.0,2.0,cơ bản,Missing,Missing,Thanh Trì,0,1,6.756842828368372,20.9842433929443,105.808448791504,3
2020-09-29,công ty cp đầu tư dầu khí toàn cầu,74.0,32.0,32 triệu/m²,2.0,2.0,full,nam,bắc,Cầu Giấy,1,0,5.401400613960035,21.0443725585938,105.80323028564501,3
2020-09-29,công ty cp vimeco,148.0,27.2,27.2 triệu/m²,4.0,3.0,full,tây-bắc,đông-nam,Cầu Giấy,1,0,6.555909352641237,21.008962631225604,105.793128967285,3
2020-09-29,tổng công ty đầu tư và phát triển nhà hà nội - handico,120.42,18.0,18 triệu/m²,3.0,2.0,cơ bản,Missing,Missing,Cầu Giấy,1,0,6.2992932145981,21.0295677185059,105.79187774658199,3
2020-09-29,Missing,43.0,27.90697674418605,1.2 tỷ,1.0,1.0,cơ bản,Missing,Missing,Gia Lâm,0,1,11.966388708428244,21.0024147033691,105.964111328125,3
2020-09-29,công ty cp đầu tư xây dựng dân dụng hà nội,125.7,37.5,37.5 triệu/m²,3.0,2.0,cơ bản,tây-bắc,đông-nam,Cầu Giấy,1,0,5.9864713058458126,21.0180606842041,105.79606628417999,3
2020-09-29,Missing,43.0,32.55813953488372,1.4 tỷ,1.0,2.0,cơ bản,tây,đông-nam,Gia Lâm,0,1,11.966388708428244,21.0024147033691,105.964111328125,3
2020-09-29,công ty tnhh bánh kẹo thăng long,70.0,14.0,14 triệu/m²,2.0,2.0,full,Missing,Missing,Hoài Đức,0,1,14.052244695347593,21.06287956237789,105.722236633301,3
2020-09-29,công ty cổ phần tập đoàn flc,159.0,25.0,25 triệu/m²,3.0,3.0,full,đông-nam,tây-bắc,Nam Từ Liêm,1,0,8.554481604365213,21.034076690673803,105.77035522460899,3
2020-09-29,công ty tnhh đầu tư xây dựng và phát triển hạ tầng,68.0,14.5,14.5 triệu/m²,2.0,2.0,cao cấp,đông-nam,tây-bắc,Hà Đông,1,0,12.570992447245539,20.9819164276123,105.74249267578101,3
2020-09-29,Missing,48.0,13.75,660 triệu,2.0,1.0,full,tây-nam,đông-nam,Hoàng Mai,1,0,5.016937978460164,20.9842193,105.84608870000001,3
2020-09-29,công ty cp xây dựng và thương mại bắc hà,87.4,40.045766590389015,3.5 tỷ,2.0,2.0,cao cấp,Missing,Missing,Tây Hồ,1,0,6.207575446891629,21.053024291992198,105.798637390137,3
2020-09-29,công ty cp bất động sản az (az land),94.4,25.0,25 triệu/m²,3.0,2.0,cơ bản,tây-bắc,đông-nam,Cầu Giấy,1,0,6.626431371796588,21.0409908294678,105.790054321289,3
2020-09-29,Missing,107.0,16.0,16 triệu/m²,3.0,2.0,cao cấp,Missing,Missing,Thanh Trì,0,1,10.713507468163096,20.932672500610398,105.85007476806601,3
2020-09-29,Missing,55.6,26.97841726618705,1.5 tỷ,2.0,1.0,cơ bản,đông-nam,tây-bắc,Gia Lâm,0,1,11.966388708428244,21.0024147033691,105.964111328125,3
2020-09-29,công ty cp đầu tư xây dựng số 9 hà nội,50.0,30.0,1.5 tỷ,2.0,2.0,full,Missing,Missing,Long Biên,1,0,0.2303727117100144,21.0295810699463,105.850410461426,3
2020-09-29,công ty cp đầu tư và phát triển hòa bình - hbi,71.0,30.5,30.5 triệu/m²,2.0,2.0,full,Missing,Missing,Thanh Xuân,1,0,6.23351268578007,20.9972763061523,105.80298614502001,3
2020-09-29,tổng công ty đầu tư và phát triển nhà hà nội - handico,65.5,24.0,24 triệu/m²,2.0,2.0,cơ bản,đông-bắc,nam,Cầu Giấy,1,0,6.792917434665253,21.019056320190398,105.787979125977,3
2020-09-29,tập đoàn anh quân strong,58.67,16.8,16.8 triệu/m²,2.0,2.0,full,tây-bắc,đông-nam,Hà Đông,1,0,9.553822549713562,20.9753150939941,105.78067779541,3
2020-09-29,Missing,42.0,14.761904761904766,620 triệu,2.0,1.0,full,tây-nam,đông-nam,Đống Đa,1,0,2.6152235928377747,21.0255158,105.8275913,3
2020-09-29,công ty cp đầu tư và phát triển hòa bình - hbi,110.0,30.5,30.5 triệu/m²,3.0,2.0,full,Missing,Missing,Thanh Xuân,1,0,6.23351268578007,20.9972763061523,105.80298614502001,3
2020-09-29,công ty cp may thăng long,65.0,18.5,18.5 triệu/m²,2.0,1.0,full,tây,đông,Hai Bà Trưng,1,0,3.9195429265013098,20.993942260742198,105.857109069824,3
2020-09-29,Missing,90.0,29.0,29 triệu/m²,3.0,2.0,cơ bản,tây-nam,đông-bắc,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,3
2020-09-29,Missing,83.0,25.0,25 triệu/m²,3.0,2.0,cơ bản,tây-nam,đông-bắc,Long Biên,1,0,6.495931754276251,21.0409755706787,105.91366577148399,3
2020-09-29,công ty cp tập đoàn sunshine,80.3,38.60523038605231,3.1 tỷ,2.0,2.0,full,bắc,nam,Bắc Từ Liêm,1,0,9.919088412159454,21.0919170379639,105.78500366210899,3
2020-09-29,công ty cp đầu tư điện lực hà nội,68.0,27.4,27.4 triệu/m²,2.0,2.0,cao cấp,đông-bắc,đông-bắc,Thanh Xuân,1,0,5.696276442053684,21.003246307373,105.80506134033199,3
2020-09-29,công ty tnhh indochina land,98.0,45.91836734693877,4.5 tỷ,2.0,2.0,cao cấp,Missing,Missing,Cầu Giấy,1,0,7.3198381560279,21.0360012054443,105.78246307372999,3
2020-09-29,Missing,118.1,26.24894157493649,3.1 tỷ,3.0,2.0,full,đông-nam,tây-bắc,Tây Hồ,1,0,6.865533567064003,21.0809478759766,105.81706237792999,3
2020-09-29,tổng công ty đầu tư và phát triển nhà hà nội - handico,100.0,24.0,24 triệu/m²,3.0,2.0,full,Missing,Missing,Cầu Giấy,1,0,6.792917434665253,21.019056320190398,105.787979125977,3
2020-09-29,Missing,150.0,28.0,28 triệu/m²,3.0,3.0,cao cấp,đông-bắc,tây-nam,Thanh Xuân,1,0,6.003063114612288,21.0004196166992,105.803436279297,3
2020-09-29,công ty cp tập đoàn sunshine,112.5,33.77777777777778,3.8 tỷ,3.0,2.0,cơ bản,Missing,Missing,Bắc Từ Liêm,1,0,9.919088412159454,21.0919170379639,105.78500366210899,3
2020-09-29,tổng công ty cp xuất nhập khẩu và xây dựng việt nam,146.0,25.0,25 triệu/m²,3.0,3.0,cơ bản,tây-bắc,đông-nam,Cầu Giấy,1,0,5.636680040353356,21.008365631103498,105.802909851074,3
2020-09-29,doanh nghiệp tư nhân xây dựng số 1 tỉnh điện biên,75.0,14.0,1.05 tỷ,2.0,2.0,chưa có,đông-nam,đông-bắc,Hà Đông,1,0,9.681213423855864,20.962467193603498,105.79236602783199,3
2020-09-29,tổng công ty cp xuất nhập khẩu và xây dựng việt nam,115.0,25.0,25 triệu/m²,2.0,2.0,cơ bản,tây-nam,đông-nam,Cầu Giấy,1,0,5.636680040353356,21.008365631103498,105.802909851074,3
2020-09-29,Missing,54.9,29.143897996357012,1.6 tỷ,2.0,1.0,cơ bản,đông-nam,tây-bắc,Gia Lâm,0,1,11.966388708428244,21.0024147033691,105.964111328125,3
2020-09-29,công ty cp xuất nhập khẩu tổng hợp hà nội - geleximco,74.0,25.0,25 triệu/m²,2.0,2.0,full,tây-nam,nam,Bắc Từ Liêm,1,0,8.016016166896572,21.0495662689209,105.778594970703,3
2020-09-29,tổng công ty cp xuất nhập khẩu và xây dựng việt nam,118.0,26.5,26.5 triệu/m²,2.0,2.0,full,tây-nam,đông-bắc,Cầu Giấy,1,0,5.636680040353356,21.008365631103498,105.802909851074,3
2020-09-29,công ty cp tập đoàn sunshine,108.0,27.777777777777786,3 tỷ,3.0,2.0,full,nam,bắc,Hai Bà Trưng,1,0,4.215721522818806,20.996685028076197,105.873847961426,3
2020-09-29,tổng công ty xây dựng hà nội,130.0,26.0,26 triệu/m²,3.0,2.0,full,đông-nam,tây-bắc,Bắc Từ Liêm,1,0,7.019174439337768,21.063655853271502,105.79613494872999,3
2020-09-29,công ty cp đầu tư và phát triển nhà hà nội 22 (handico 22),112.0,16.071428571428573,1.8 tỷ,3.0,2.0,cao cấp,Missing,Missing,Hoàng Mai,1,0,5.927619660680864,20.9819183349609,105.87937164306601,3
